Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-11-08 02:00:00,Mainland India,Mainland India,IN,592.94,646.94,21.46,17.95,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-08 03:00:00,Mainland India,Mainland India,IN,576.56,630.34,23.65,20.38,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-08 04:00:00,Mainland India,Mainland India,IN,571.28,624.99,24.35,21.18,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-08 05:00:00,Mainland India,Mainland India,IN,568.13,621.8,24.76,21.6,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-08 06:00:00,Mainland India,Mainland India,IN,570.16,623.98,24.49,21.33,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-08 07:00:00,Mainland India,Mainland India,IN,568.1,621.86,24.76,21.55,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-08 08:00:00,Mainland India,Mainland India,IN,569.91,623.73,24.53,21.28,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-08 09:00:00,Mainland India,Mainland India,IN,574.63,628.56,23.9,20.68,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-08 10:00:00,Mainland India,Mainland India,IN,581.62,635.7,22.97,19.71,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-08 11:00:00,Mainland India,Mainland India,IN,598.5,652.87,20.71,17.33,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-08 12:00:00,Mainland India,Mainland India,IN,652.8,708.08,13.51,9.9,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-08 13:00:00,Mainland India,Mainland India,IN,655.62,710.97,13.12,9.5,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-08 14:00:00,Mainland India,Mainland India,IN,654.46,709.73,13.27,9.5,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-08 15:00:00,Mainland India,Mainland India,IN,654.42,709.64,13.29,9.41,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-08 16:00:00,Mainland India,Mainland India,IN,654.33,709.52,13.31,9.36,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-08 17:00:00,Mainland India,Mainland India,IN,655.13,710.23,13.28,9.23,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-08 18:00:00,Mainland India,Mainland India,IN,647.29,702.17,14.2,10.05,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-08 19:00:00,Mainland India,Mainland India,IN,646.56,701.38,14.31,10.06,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-08 20:00:00,Mainland India,Mainland India,IN,646.34,701.05,14.39,10.06,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-08 21:00:00,Mainland India,Mainland India,IN,645.94,700.63,14.44,10.09,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-08 22:00:00,Mainland India,Mainland India,IN,645.73,700.37,14.48,10.12,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-08 23:00:00,Mainland India,Mainland India,IN,646.07,700.77,14.42,10.19,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 00:00:00,Mainland India,Mainland India,IN,646.84,701.64,14.31,10.26,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 01:00:00,Mainland India,Mainland India,IN,646.29,701.12,14.39,10.46,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 02:00:00,Mainland India,Mainland India,IN,595.14,649.23,21.18,17.7,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 03:00:00,Mainland India,Mainland India,IN,576.53,630.33,23.65,20.38,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 04:00:00,Mainland India,Mainland India,IN,571.9,625.65,24.26,21.13,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 05:00:00,Mainland India,Mainland India,IN,568.49,622.19,24.71,21.59,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 06:00:00,Mainland India,Mainland India,IN,570.71,624.58,24.41,21.27,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 07:00:00,Mainland India,Mainland India,IN,569.52,623.35,24.57,21.41,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 08:00:00,Mainland India,Mainland India,IN,572.17,626.09,24.21,21.06,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 09:00:00,Mainland India,Mainland India,IN,577.2,631.23,23.55,20.45,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 10:00:00,Mainland India,Mainland India,IN,583.55,637.72,22.7,19.53,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 11:00:00,Mainland India,Mainland India,IN,600.7,655.17,20.41,17.12,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 12:00:00,Mainland India,Mainland India,IN,654.86,710.26,13.22,9.72,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 13:00:00,Mainland India,Mainland India,IN,657.55,713.0,12.86,9.32,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 14:00:00,Mainland India,Mainland India,IN,656.66,712.03,12.98,9.27,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 15:00:00,Mainland India,Mainland India,IN,656.84,712.2,12.97,9.19,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 16:00:00,Mainland India,Mainland India,IN,656.53,711.86,13.02,9.18,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 17:00:00,Mainland India,Mainland India,IN,657.48,712.72,12.97,9.02,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 18:00:00,Mainland India,Mainland India,IN,651.26,706.26,13.73,9.52,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 19:00:00,Mainland India,Mainland India,IN,651.01,705.98,13.76,9.48,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 20:00:00,Mainland India,Mainland India,IN,650.63,705.49,13.86,9.47,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 21:00:00,Mainland India,Mainland India,IN,651.39,706.26,13.78,9.4,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 22:00:00,Mainland India,Mainland India,IN,650.8,705.64,13.86,9.47,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-09 23:00:00,Mainland India,Mainland India,IN,650.33,705.17,13.91,9.6,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 00:00:00,Mainland India,Mainland India,IN,649.9,704.76,13.95,9.77,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 01:00:00,Mainland India,Mainland India,IN,649.3,704.21,14.03,10.01,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 02:00:00,Mainland India,Mainland India,IN,597.11,651.27,20.94,17.41,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 03:00:00,Mainland India,Mainland India,IN,577.52,631.39,23.53,20.19,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 04:00:00,Mainland India,Mainland India,IN,573.16,626.99,24.12,20.9,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 05:00:00,Mainland India,Mainland India,IN,568.9,622.63,24.69,21.47,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 06:00:00,Mainland India,Mainland India,IN,568.33,622.07,24.77,21.55,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 07:00:00,Mainland India,Mainland India,IN,565.41,619.07,25.15,21.85,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 08:00:00,Mainland India,Mainland India,IN,567.93,621.66,24.82,21.52,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 09:00:00,Mainland India,Mainland India,IN,572.04,625.85,24.28,20.97,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 10:00:00,Mainland India,Mainland India,IN,577.97,631.89,23.49,20.09,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 11:00:00,Mainland India,Mainland India,IN,595.76,649.98,21.12,17.56,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 12:00:00,Mainland India,Mainland India,IN,653.75,708.93,13.43,9.66,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 13:00:00,Mainland India,Mainland India,IN,656.83,712.09,13.01,9.22,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 14:00:00,Mainland India,Mainland India,IN,656.17,711.37,13.09,9.14,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 15:00:00,Mainland India,Mainland India,IN,655.95,711.09,13.15,9.14,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 16:00:00,Mainland India,Mainland India,IN,655.51,710.6,13.21,9.11,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 17:00:00,Mainland India,Mainland India,IN,656.24,711.25,13.19,8.99,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 18:00:00,Mainland India,Mainland India,IN,647.49,702.45,14.09,9.72,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 19:00:00,Mainland India,Mainland India,IN,645.92,700.79,14.29,9.8,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 20:00:00,Mainland India,Mainland India,IN,647.34,702.19,14.16,9.64,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 21:00:00,Mainland India,Mainland India,IN,646.33,701.09,14.31,9.71,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 22:00:00,Mainland India,Mainland India,IN,646.69,701.47,14.26,9.71,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-10 23:00:00,Mainland India,Mainland India,IN,646.26,701.06,14.31,9.87,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 00:00:00,Mainland India,Mainland India,IN,647.53,702.45,14.13,9.92,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 01:00:00,Mainland India,Mainland India,IN,647.72,702.73,14.11,10.1,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 02:00:00,Mainland India,Mainland India,IN,597.24,651.54,20.79,17.27,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 03:00:00,Mainland India,Mainland India,IN,579.91,633.97,23.1,19.84,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 04:00:00,Mainland India,Mainland India,IN,576.02,630.05,23.62,20.51,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 05:00:00,Mainland India,Mainland India,IN,572.13,626.09,24.13,21.02,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 06:00:00,Mainland India,Mainland India,IN,572.92,626.99,24.03,20.89,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 07:00:00,Mainland India,Mainland India,IN,569.87,623.86,24.43,21.2,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 08:00:00,Mainland India,Mainland India,IN,572.6,626.68,24.06,20.84,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 09:00:00,Mainland India,Mainland India,IN,578.5,632.74,23.28,20.11,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 10:00:00,Mainland India,Mainland India,IN,584.09,638.44,22.52,19.26,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 11:00:00,Mainland India,Mainland India,IN,601.05,655.71,20.25,16.85,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 12:00:00,Mainland India,Mainland India,IN,656.23,711.85,12.93,9.3,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 13:00:00,Mainland India,Mainland India,IN,658.79,714.48,12.58,8.93,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 14:00:00,Mainland India,Mainland India,IN,657.57,713.17,12.74,8.95,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 15:00:00,Mainland India,Mainland India,IN,657.56,713.12,12.76,8.86,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 16:00:00,Mainland India,Mainland India,IN,657.75,713.3,12.74,8.77,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 17:00:00,Mainland India,Mainland India,IN,659.56,715.07,12.58,8.58,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 18:00:00,Mainland India,Mainland India,IN,651.89,707.26,13.44,9.37,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 19:00:00,Mainland India,Mainland India,IN,651.14,706.46,13.54,9.37,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 20:00:00,Mainland India,Mainland India,IN,651.51,706.74,13.55,9.31,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 21:00:00,Mainland India,Mainland India,IN,652.2,707.44,13.47,9.24,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 22:00:00,Mainland India,Mainland India,IN,651.26,706.45,13.6,9.33,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-11 23:00:00,Mainland India,Mainland India,IN,651.09,706.31,13.6,9.44,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 00:00:00,Mainland India,Mainland India,IN,652.04,707.35,13.47,9.51,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 01:00:00,Mainland India,Mainland India,IN,652.32,707.72,13.42,9.65,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 02:00:00,Mainland India,Mainland India,IN,602.28,656.95,20.06,16.73,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 03:00:00,Mainland India,Mainland India,IN,585.18,639.59,22.35,19.27,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 04:00:00,Mainland India,Mainland India,IN,578.95,633.28,23.17,20.16,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 05:00:00,Mainland India,Mainland India,IN,575.75,630.01,23.6,20.61,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 06:00:00,Mainland India,Mainland India,IN,577.92,632.36,23.31,20.31,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 07:00:00,Mainland India,Mainland India,IN,575.42,629.79,23.63,20.57,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 08:00:00,Mainland India,Mainland India,IN,578.07,632.53,23.28,20.22,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 09:00:00,Mainland India,Mainland India,IN,582.24,636.8,22.72,19.68,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 10:00:00,Mainland India,Mainland India,IN,588.67,643.36,21.86,18.75,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 11:00:00,Mainland India,Mainland India,IN,605.8,660.81,19.56,16.33,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 12:00:00,Mainland India,Mainland India,IN,659.57,715.51,12.41,8.97,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 13:00:00,Mainland India,Mainland India,IN,661.94,717.93,12.09,8.61,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 14:00:00,Mainland India,Mainland India,IN,660.93,716.84,12.22,8.58,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 15:00:00,Mainland India,Mainland India,IN,660.43,716.28,12.3,8.54,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 16:00:00,Mainland India,Mainland India,IN,659.49,715.36,12.38,8.57,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 17:00:00,Mainland India,Mainland India,IN,660.48,716.23,12.34,8.43,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 18:00:00,Mainland India,Mainland India,IN,655.9,711.49,12.88,8.67,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 19:00:00,Mainland India,Mainland India,IN,654.87,710.37,13.04,8.7,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 20:00:00,Mainland India,Mainland India,IN,656.02,711.46,12.96,8.58,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 21:00:00,Mainland India,Mainland India,IN,656.92,712.38,12.86,8.49,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 22:00:00,Mainland India,Mainland India,IN,656.91,712.36,12.86,8.49,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-12 23:00:00,Mainland India,Mainland India,IN,657.27,712.76,12.8,8.56,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 00:00:00,Mainland India,Mainland India,IN,657.52,713.06,12.76,8.72,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 01:00:00,Mainland India,Mainland India,IN,657.57,713.18,12.75,8.89,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 02:00:00,Mainland India,Mainland India,IN,606.36,661.19,19.54,16.13,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 03:00:00,Mainland India,Mainland India,IN,587.48,641.99,22.06,18.89,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 04:00:00,Mainland India,Mainland India,IN,581.95,636.4,22.79,19.72,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 05:00:00,Mainland India,Mainland India,IN,571.78,625.91,24.14,20.97,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 06:00:00,Mainland India,Mainland India,IN,575.24,629.64,23.67,20.47,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 07:00:00,Mainland India,Mainland India,IN,572.87,627.19,23.98,20.73,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 08:00:00,Mainland India,Mainland India,IN,577.03,631.49,23.43,20.23,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 09:00:00,Mainland India,Mainland India,IN,581.5,636.07,22.83,19.64,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 10:00:00,Mainland India,Mainland India,IN,590.27,645.05,21.65,18.46,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 11:00:00,Mainland India,Mainland India,IN,608.22,663.33,19.25,15.94,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 12:00:00,Mainland India,Mainland India,IN,663.95,720.07,11.85,8.36,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 13:00:00,Mainland India,Mainland India,IN,666.53,722.72,11.5,8.01,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 14:00:00,Mainland India,Mainland India,IN,665.39,721.49,11.65,8.02,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 15:00:00,Mainland India,Mainland India,IN,665.31,721.39,11.67,7.93,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 16:00:00,Mainland India,Mainland India,IN,663.94,720.0,11.81,7.98,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 17:00:00,Mainland India,Mainland India,IN,664.24,720.15,11.86,7.88,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 18:00:00,Mainland India,Mainland India,IN,657.75,713.36,12.71,8.71,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 19:00:00,Mainland India,Mainland India,IN,656.16,711.65,12.93,8.77,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 20:00:00,Mainland India,Mainland India,IN,656.89,712.28,12.91,8.66,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 21:00:00,Mainland India,Mainland India,IN,657.44,712.84,12.84,8.57,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 22:00:00,Mainland India,Mainland India,IN,657.79,713.18,12.82,8.58,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-13 23:00:00,Mainland India,Mainland India,IN,657.59,712.98,12.84,8.71,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 00:00:00,Mainland India,Mainland India,IN,658.15,713.6,12.76,8.82,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 01:00:00,Mainland India,Mainland India,IN,658.43,713.96,12.72,8.95,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 02:00:00,Mainland India,Mainland India,IN,607.42,662.18,19.48,16.17,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 03:00:00,Mainland India,Mainland India,IN,589.03,643.52,21.92,18.87,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 04:00:00,Mainland India,Mainland India,IN,583.01,637.4,22.72,19.77,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 05:00:00,Mainland India,Mainland India,IN,579.82,634.17,23.14,20.2,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 06:00:00,Mainland India,Mainland India,IN,581.01,635.5,22.99,20.01,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 07:00:00,Mainland India,Mainland India,IN,578.28,632.7,23.35,20.29,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 08:00:00,Mainland India,Mainland India,IN,580.24,634.72,23.09,20.02,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 09:00:00,Mainland India,Mainland India,IN,585.42,640.02,22.4,19.37,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 10:00:00,Mainland India,Mainland India,IN,591.66,646.38,21.56,18.47,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 11:00:00,Mainland India,Mainland India,IN,608.53,663.61,19.26,16.04,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 12:00:00,Mainland India,Mainland India,IN,637.68,693.29,15.37,12.09,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 13:00:00,Mainland India,Mainland India,IN,666.78,722.82,11.57,8.12,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 14:00:00,Mainland India,Mainland India,IN,665.51,721.5,11.7,8.09,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 15:00:00,Mainland India,Mainland India,IN,664.81,720.73,11.8,8.05,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 16:00:00,Mainland India,Mainland India,IN,665.09,720.99,11.78,7.99,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 17:00:00,Mainland India,Mainland India,IN,665.65,721.42,11.81,7.89,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 18:00:00,Mainland India,Mainland India,IN,657.75,713.15,12.83,8.68,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 19:00:00,Mainland India,Mainland India,IN,657.15,712.47,12.93,8.69,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 20:00:00,Mainland India,Mainland India,IN,657.09,712.37,12.95,8.64,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 21:00:00,Mainland India,Mainland India,IN,657.78,713.09,12.87,8.56,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 22:00:00,Mainland India,Mainland India,IN,657.63,712.91,12.91,8.59,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-14 23:00:00,Mainland India,Mainland India,IN,657.98,713.3,12.85,8.67,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 00:00:00,Mainland India,Mainland India,IN,658.76,714.18,12.73,8.74,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 01:00:00,Mainland India,Mainland India,IN,659.33,714.82,12.66,8.86,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 02:00:00,Mainland India,Mainland India,IN,608.43,663.16,19.41,16.03,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 03:00:00,Mainland India,Mainland India,IN,589.05,643.5,21.98,18.85,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 04:00:00,Mainland India,Mainland India,IN,585.29,639.71,22.49,19.52,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 05:00:00,Mainland India,Mainland India,IN,581.8,636.15,22.96,20.0,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 06:00:00,Mainland India,Mainland India,IN,583.17,637.68,22.76,19.78,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 07:00:00,Mainland India,Mainland India,IN,579.67,634.09,23.21,20.14,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 08:00:00,Mainland India,Mainland India,IN,581.1,635.57,23.02,19.93,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 09:00:00,Mainland India,Mainland India,IN,584.8,639.33,22.53,19.44,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 10:00:00,Mainland India,Mainland India,IN,590.57,645.22,21.74,18.58,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 11:00:00,Mainland India,Mainland India,IN,608.02,662.96,19.41,16.13,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 12:00:00,Mainland India,Mainland India,IN,662.96,718.79,12.13,8.65,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 13:00:00,Mainland India,Mainland India,IN,665.18,721.07,11.82,8.31,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 14:00:00,Mainland India,Mainland India,IN,664.44,720.25,11.93,8.25,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 15:00:00,Mainland India,Mainland India,IN,664.27,720.04,11.96,8.19,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 16:00:00,Mainland India,Mainland India,IN,663.22,718.99,12.06,8.24,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 17:00:00,Mainland India,Mainland India,IN,663.84,719.44,12.09,8.13,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 18:00:00,Mainland India,Mainland India,IN,656.2,711.4,13.08,8.71,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 19:00:00,Mainland India,Mainland India,IN,655.79,710.89,13.17,8.66,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 20:00:00,Mainland India,Mainland India,IN,656.41,711.51,13.11,8.57,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 21:00:00,Mainland India,Mainland India,IN,654.77,709.76,13.33,8.69,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 22:00:00,Mainland India,Mainland India,IN,655.29,710.31,13.26,8.68,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-15 23:00:00,Mainland India,Mainland India,IN,655.38,710.42,13.24,8.78,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-16 00:00:00,Mainland India,Mainland India,IN,656.68,711.83,13.07,8.82,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-16 01:00:00,Mainland India,Mainland India,IN,657.34,712.58,12.98,8.91,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-16 02:00:00,Mainland India,Mainland India,IN,605.09,659.58,19.89,16.31,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-16 03:00:00,Mainland India,Mainland India,IN,585.73,639.96,22.45,19.16,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-16 04:00:00,Mainland India,Mainland India,IN,581.17,635.36,23.07,19.91,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-16 05:00:00,Mainland India,Mainland India,IN,578.41,632.55,23.44,20.33,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-16 06:00:00,Mainland India,Mainland India,IN,576.95,631.15,23.62,20.44,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-16 07:00:00,Mainland India,Mainland India,IN,575.22,629.37,23.85,20.62,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-16 08:00:00,Mainland India,Mainland India,IN,576.44,630.65,23.68,20.41,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-16 09:00:00,Mainland India,Mainland India,IN,582.93,637.3,22.82,19.61,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-16 10:00:00,Mainland India,Mainland India,IN,588.51,642.97,22.07,18.78,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-16 11:00:00,Mainland India,Mainland India,IN,606.72,661.47,19.66,16.23,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-16 12:00:00,Mainland India,Mainland India,IN,662.76,718.47,12.2,8.54,,true,ESTIMATED_MODE_BREAKDOWN
2024-11-16 13:00:00,Mainland India,Mainland India,IN,665.55,721.26,11.87,8.17,,true,ESTIMATED_MODE_BREAKDOWN
